order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,order_date,order_year,order_month,order_day
28018,22533,cancelled,f,2024-03-03 15:07:29+00:00,,,,1,2024-03-03,2024.0,3.0,3.0
28067,22564,cancelled,f,2019-12-21 23:09:58+00:00,,,,1,2019-12-21,2019.0,12.0,21.0
28071,22567,cancelled,f,2026-02-27 01:17:45+00:00,,,,1,2026-02-27,2026.0,2.0,27.0
28076,22568,cancelled,f,2025-12-20 09:53:11+00:00,,,,1,2025-12-20,2025.0,12.0,20.0
28088,22576,cancelled,f,2024-07-06 04:41:58+00:00,,,,1,2024-07-06,2024.0,7.0,6.0
28102,22588,cancelled,f,2026-01-12 20:17:37+00:00,,,,1,2026-01-12,2026.0,1.0,12.0
28111,22595,cancelled,f,2026-01-21 16:56:52+00:00,,,,1,2026-01-21,2026.0,1.0,21.0
28120,22602,cancelled,f,2025-01-07 17:53:37+00:00,,,,1,2025-01-07,2025.0,1.0,7.0
28150,22628,cancelled,f,2023-09-14 21:49:43+00:00,,,,1,2023-09-14,2023.0,9.0,14.0
28159,22634,cancelled,f,2026-01-10 23:37:23+00:00,,,,2,2026-01-10,2026.0,1.0,10.0
28172,22643,cancelled,f,2025-06-16 17:15:44+00:00,,,,1,2025-06-16,2025.0,6.0,16.0
28181,22651,cancelled,f,2025-06-03 21:03:31+00:00,,,,1,2025-06-03,2025.0,6.0,3.0
28191,22657,cancelled,f,2025-05-07 04:13:02+00:00,,,,2,2025-05-07,2025.0,5.0,7.0
28205,22669,cancelled,f,2025-04-25 02:43:57+00:00,,,,1,2025-04-25,2025.0,4.0,25.0
28208,22674,cancelled,f,2019-09-25 09:10:19+00:00,,,,1,2019-09-25,2019.0,9.0,25.0
28219,22683,cancelled,f,2025-07-07 14:57:19+00:00,,,,1,2025-07-07,2025.0,7.0,7.0
28227,22691,cancelled,f,2023-03-23 23:15:39+00:00,,,,4,2023-03-23,2023.0,3.0,23.0
28275,22739,cancelled,f,2024-04-08 21:39:52+00:00,,,,1,2024-04-08,2024.0,4.0,8.0
28276,22739,cancelled,f,2021-11-14 11:58:07+00:00,,,,1,2021-11-14,2021.0,11.0,14.0
28279,22741,cancelled,f,2025-04-30 14:36:34+00:00,,,,1,2025-04-30,2025.0,4.0,30.0
28293,22754,cancelled,f,2023-04-14 17:27:42+00:00,,,,2,2023-04-14,2023.0,4.0,14.0
28304,22764,cancelled,f,,,,,1,,,,
28312,22768,cancelled,f,2025-09-11 11:54:31+00:00,,,,1,2025-09-11,2025.0,9.0,11.0
28316,22772,cancelled,f,2022-11-14 20:10:47+00:00,,,,2,2022-11-14,2022.0,11.0,14.0
28317,22772,cancelled,f,2025-12-04 03:44:58+00:00,,,,1,2025-12-04,2025.0,12.0,4.0
28340,22791,cancelled,f,2025-07-09 16:20:43+00:00,,,,1,2025-07-09,2025.0,7.0,9.0
28405,22840,cancelled,f,2025-11-10 19:31:54+00:00,,,,1,2025-11-10,2025.0,11.0,10.0
28416,22850,cancelled,f,2022-04-03 12:49:55+00:00,,,,1,2022-04-03,2022.0,4.0,3.0
28425,22856,cancelled,f,2024-10-27 22:16:05+00:00,,,,1,2024-10-27,2024.0,10.0,27.0
28427,22856,cancelled,f,2026-02-05 02:26:22+00:00,,,,1,2026-02-05,2026.0,2.0,5.0
28448,22872,cancelled,f,2026-02-07 03:56:16+00:00,,,,2,2026-02-07,2026.0,2.0,7.0
28451,22874,cancelled,f,2026-02-15 01:13:44+00:00,,,,1,2026-02-15,2026.0,2.0,15.0
28452,22874,cancelled,f,2024-11-11 05:47:58+00:00,,,,2,2024-11-11,2024.0,11.0,11.0
28508,22916,cancelled,f,2024-05-09 09:31:19+00:00,,,,1,2024-05-09,2024.0,5.0,9.0
28518,22925,cancelled,f,2022-11-29 08:13:42+00:00,,,,1,2022-11-29,2022.0,11.0,29.0
28519,22925,cancelled,f,2023-12-06 03:11:17+00:00,,,,1,2023-12-06,2023.0,12.0,6.0
28534,22932,cancelled,f,2024-09-01 20:45:02+00:00,,,,1,2024-09-01,2024.0,9.0,1.0
28536,22933,cancelled,f,2025-06-30 22:40:27+00:00,,,,1,2025-06-30,2025.0,6.0,30.0
28545,22943,cancelled,f,2021-09-25 00:26:20+00:00,,,,2,2021-09-25,2021.0,9.0,25.0
28558,22954,cancelled,f,2019-09-14 11:06:04+00:00,,,,2,2019-09-14,2019.0,9.0,14.0
28565,22962,cancelled,f,2020-08-08 02:26:40+00:00,,,,2,2020-08-08,2020.0,8.0,8.0
28566,22963,cancelled,f,2024-12-29 07:10:58+00:00,,,,2,2024-12-29,2024.0,12.0,29.0
28580,22976,cancelled,f,2022-08-09 09:08:16+00:00,,,,3,2022-08-09,2022.0,8.0,9.0
28582,22978,cancelled,f,2024-05-05 00:11:54+00:00,,,,2,2024-05-05,2024.0,5.0,5.0
28587,22983,cancelled,f,2024-01-23 16:52:21+00:00,,,,2,2024-01-23,2024.0,1.0,23.0
28601,22991,cancelled,f,2025-04-18 13:08:49+00:00,,,,4,2025-04-18,2025.0,4.0,18.0
28632,23020,cancelled,f,2025-02-02 09:58:29+00:00,,,,1,2025-02-02,2025.0,2.0,2.0
28646,23036,cancelled,f,,,,,2,,,,
28718,23103,cancelled,f,2022-10-15 14:53:03+00:00,,,,1,2022-10-15,2022.0,10.0,15.0
28733,23116,cancelled,f,2026-01-25 12:30:54+00:00,,,,4,2026-01-25,2026.0,1.0,25.0
28739,23121,cancelled,f,,,,,1,,,,
28760,23136,cancelled,f,2022-04-08 05:37:34+00:00,,,,1,2022-04-08,2022.0,4.0,8.0
28782,23150,cancelled,f,2025-12-29 04:53:09+00:00,,,,3,2025-12-29,2025.0,12.0,29.0
28792,23157,cancelled,f,2023-02-16 07:37:37+00:00,,,,1,2023-02-16,2023.0,2.0,16.0
28794,23157,cancelled,f,2024-11-17 02:16:31+00:00,,,,1,2024-11-17,2024.0,11.0,17.0
28816,23174,cancelled,f,2025-07-03 01:40:13+00:00,,,,1,2025-07-03,2025.0,7.0,3.0
28828,23185,cancelled,f,2026-01-08 22:54:48+00:00,,,,1,2026-01-08,2026.0,1.0,8.0
28848,23203,cancelled,f,2024-03-31 15:25:42+00:00,,,,1,2024-03-31,2024.0,3.0,31.0
28858,23208,cancelled,f,2021-09-23 18:13:53+00:00,,,,1,2021-09-23,2021.0,9.0,23.0
28887,23230,cancelled,f,2025-06-18 21:50:22+00:00,,,,1,2025-06-18,2025.0,6.0,18.0
28890,23233,cancelled,f,2022-03-31 10:50:18+00:00,,,,2,2022-03-31,2022.0,3.0,31.0
28902,23241,cancelled,f,2026-01-28 15:07:50+00:00,,,,2,2026-01-28,2026.0,1.0,28.0
28907,23246,cancelled,f,2025-02-04 12:32:42+00:00,,,,1,2025-02-04,2025.0,2.0,4.0
28918,23261,cancelled,f,2023-02-16 09:13:41+00:00,,,,1,2023-02-16,2023.0,2.0,16.0
28919,23262,cancelled,f,2022-10-07 05:20:46+00:00,,,,1,2022-10-07,2022.0,10.0,7.0
28927,23268,cancelled,f,2025-10-05 15:55:55+00:00,,,,1,2025-10-05,2025.0,10.0,5.0
28940,23275,cancelled,f,2020-02-12 12:41:13+00:00,,,,2,2020-02-12,2020.0,2.0,12.0
28945,23281,cancelled,f,2025-04-25 10:56:17+00:00,,,,1,2025-04-25,2025.0,4.0,25.0
28984,23309,cancelled,f,2025-03-08 02:06:43+00:00,,,,1,2025-03-08,2025.0,3.0,8.0
29003,23323,cancelled,f,2025-10-20 06:57:59+00:00,,,,1,2025-10-20,2025.0,10.0,20.0
29004,23326,cancelled,f,2025-11-12 04:06:32+00:00,,,,2,2025-11-12,2025.0,11.0,12.0
29040,23351,cancelled,f,2026-02-17 11:06:10+00:00,,,,1,2026-02-17,2026.0,2.0,17.0
29064,23373,cancelled,f,2024-06-25 19:00:54+00:00,,,,1,2024-06-25,2024.0,6.0,25.0
29075,23380,cancelled,f,2025-12-23 12:27:11+00:00,,,,2,2025-12-23,2025.0,12.0,23.0
29088,23387,cancelled,f,2025-04-23 00:34:20+00:00,,,,2,2025-04-23,2025.0,4.0,23.0
29095,23391,cancelled,f,2024-08-25 04:20:16+00:00,,,,1,2024-08-25,2024.0,8.0,25.0
29115,23405,cancelled,f,2026-03-02 05:48:31+00:00,,,,1,2026-03-02,2026.0,3.0,2.0
29118,23407,cancelled,f,2022-06-16 07:39:28+00:00,,,,2,2022-06-16,2022.0,6.0,16.0
29125,23412,cancelled,f,2024-10-04 22:04:17+00:00,,,,1,2024-10-04,2024.0,10.0,4.0
29126,23413,cancelled,f,2025-06-05 22:03:22+00:00,,,,1,2025-06-05,2025.0,6.0,5.0
29135,23420,cancelled,f,2024-08-06 16:42:13+00:00,,,,1,2024-08-06,2024.0,8.0,6.0
29171,23448,cancelled,f,2024-05-19 14:55:23+00:00,,,,3,2024-05-19,2024.0,5.0,19.0
29183,23456,cancelled,f,,,,,1,,,,
29188,23459,cancelled,f,2021-05-21 03:58:45+00:00,,,,1,2021-05-21,2021.0,5.0,21.0
29206,23474,cancelled,f,2024-12-23 19:47:39+00:00,,,,1,2024-12-23,2024.0,12.0,23.0
29217,23480,cancelled,f,2020-04-22 04:17:03+00:00,,,,1,2020-04-22,2020.0,4.0,22.0
29223,23487,cancelled,f,2023-07-28 13:18:52+00:00,,,,4,2023-07-28,2023.0,7.0,28.0
29226,23491,cancelled,f,2021-08-14 10:14:47+00:00,,,,3,2021-08-14,2021.0,8.0,14.0
29229,23494,cancelled,f,2026-01-10 04:37:16+00:00,,,,1,2026-01-10,2026.0,1.0,10.0
29250,23507,cancelled,f,2025-06-30 14:33:55+00:00,,,,1,2025-06-30,2025.0,6.0,30.0
29276,23537,cancelled,f,2021-03-09 06:13:27+00:00,,,,1,2021-03-09,2021.0,3.0,9.0
29277,23537,cancelled,f,2020-12-02 11:35:17+00:00,,,,2,2020-12-02,2020.0,12.0,2.0
29294,23551,cancelled,f,2022-10-12 20:54:16+00:00,,,,1,2022-10-12,2022.0,10.0,12.0
29300,23557,cancelled,f,2022-02-12 09:44:32+00:00,,,,2,2022-02-12,2022.0,2.0,12.0
29305,23561,cancelled,f,,,,,1,,,,
29306,23562,cancelled,f,2025-07-27 03:12:32+00:00,,,,1,2025-07-27,2025.0,7.0,27.0
29313,23567,cancelled,f,2026-03-18 23:36:27+00:00,,,,2,2026-03-18,2026.0,3.0,18.0
29345,23588,cancelled,f,2025-09-01 19:25:59+00:00,,,,1,2025-09-01,2025.0,9.0,1.0
29346,23589,cancelled,f,2023-12-26 20:22:06+00:00,,,,4,2023-12-26,2023.0,12.0,26.0
29349,23591,cancelled,f,2025-11-13 10:55:37+00:00,,,,2,2025-11-13,2025.0,11.0,13.0
29356,23594,cancelled,f,2025-11-17 06:08:36+00:00,,,,1,2025-11-17,2025.0,11.0,17.0
29373,23608,cancelled,f,2023-10-29 13:25:17+00:00,,,,1,2023-10-29,2023.0,10.0,29.0
29381,23617,cancelled,f,2025-06-10 01:16:05+00:00,,,,1,2025-06-10,2025.0,6.0,10.0
29385,23621,cancelled,f,2026-03-12 09:35:03+00:00,,,,2,2026-03-12,2026.0,3.0,12.0
29404,23634,cancelled,f,2026-01-30 00:13:48+00:00,,,,2,2026-01-30,2026.0,1.0,30.0
29439,23664,cancelled,f,2026-02-06 06:22:33+00:00,,,,1,2026-02-06,2026.0,2.0,6.0
29461,23680,cancelled,f,2025-06-26 14:26:33+00:00,,,,1,2025-06-26,2025.0,6.0,26.0
29484,23699,cancelled,f,2025-10-30 00:57:24+00:00,,,,1,2025-10-30,2025.0,10.0,30.0
29489,23703,cancelled,f,2024-01-23 20:12:09+00:00,,,,1,2024-01-23,2024.0,1.0,23.0
29494,23708,cancelled,f,2021-11-23 08:02:22+00:00,,,,1,2021-11-23,2021.0,11.0,23.0
29495,23709,cancelled,f,2024-12-06 23:47:53+00:00,,,,1,2024-12-06,2024.0,12.0,6.0
29511,23727,cancelled,f,2025-09-24 10:37:07+00:00,,,,2,2025-09-24,2025.0,9.0,24.0
29532,23745,cancelled,f,2021-06-09 02:28:14+00:00,,,,1,2021-06-09,2021.0,6.0,9.0
29545,23755,cancelled,f,2026-02-27 00:06:52+00:00,,,,2,2026-02-27,2026.0,2.0,27.0
29556,23761,cancelled,f,2024-02-21 17:25:18+00:00,,,,2,2024-02-21,2024.0,2.0,21.0
29570,23774,cancelled,f,2023-09-30 21:31:19+00:00,,,,1,2023-09-30,2023.0,9.0,30.0
29599,23798,cancelled,f,2024-08-27 11:14:02+00:00,,,,3,2024-08-27,2024.0,8.0,27.0
29600,23800,cancelled,f,2024-05-07 16:22:55+00:00,,,,2,2024-05-07,2024.0,5.0,7.0
29614,23810,cancelled,f,2025-08-07 07:25:20+00:00,,,,1,2025-08-07,2025.0,8.0,7.0
29626,23817,cancelled,f,2025-12-20 05:35:47+00:00,,,,4,2025-12-20,2025.0,12.0,20.0
29632,23822,cancelled,f,2025-09-07 23:21:05+00:00,,,,1,2025-09-07,2025.0,9.0,7.0
29645,23831,cancelled,f,2022-07-27 05:08:38+00:00,,,,2,2022-07-27,2022.0,7.0,27.0
29648,23832,cancelled,f,2026-01-12 23:15:49+00:00,,,,1,2026-01-12,2026.0,1.0,12.0
29658,23843,cancelled,f,2023-04-12 15:41:06+00:00,,,,2,2023-04-12,2023.0,4.0,12.0
29662,23845,cancelled,f,2020-12-25 08:42:13+00:00,,,,1,2020-12-25,2020.0,12.0,25.0
29691,23870,cancelled,f,2023-04-15 12:58:45+00:00,,,,1,2023-04-15,2023.0,4.0,15.0
29692,23870,cancelled,f,2022-05-28 19:36:40+00:00,,,,1,2022-05-28,2022.0,5.0,28.0
29726,23890,cancelled,f,2025-01-01 11:31:22+00:00,,,,1,2025-01-01,2025.0,1.0,1.0
29742,23905,cancelled,f,2023-01-21 04:00:20+00:00,,,,1,2023-01-21,2023.0,1.0,21.0
29755,23915,cancelled,f,2024-05-20 10:28:16+00:00,,,,1,2024-05-20,2024.0,5.0,20.0
29757,23916,cancelled,f,2024-10-22 23:34:21+00:00,,,,1,2024-10-22,2024.0,10.0,22.0
29764,23920,cancelled,f,2025-04-08 16:08:44+00:00,,,,1,2025-04-08,2025.0,4.0,8.0
29767,23923,cancelled,f,2025-05-11 18:09:41+00:00,,,,1,2025-05-11,2025.0,5.0,11.0
29769,23925,cancelled,f,2022-06-06 16:07:46+00:00,,,,2,2022-06-06,2022.0,6.0,6.0
29776,23930,cancelled,f,2025-09-25 16:07:20+00:00,,,,1,2025-09-25,2025.0,9.0,25.0
29777,23931,cancelled,f,2024-07-21 10:39:00+00:00,,,,1,2024-07-21,2024.0,7.0,21.0
29778,23931,cancelled,f,2025-08-12 13:48:34+00:00,,,,1,2025-08-12,2025.0,8.0,12.0
29783,23936,cancelled,f,2023-03-22 04:44:55+00:00,,,,2,2023-03-22,2023.0,3.0,22.0
29792,23946,cancelled,f,,,,,2,,,,
29797,23948,cancelled,f,2023-06-05 01:49:45+00:00,,,,1,2023-06-05,2023.0,6.0,5.0
29800,23949,cancelled,f,2024-09-22 09:01:12+00:00,,,,1,2024-09-22,2024.0,9.0,22.0
29802,23953,cancelled,f,2022-10-07 11:45:21+00:00,,,,1,2022-10-07,2022.0,10.0,7.0
29804,23953,cancelled,f,2023-10-24 08:00:40+00:00,,,,2,2023-10-24,2023.0,10.0,24.0
29824,23966,cancelled,f,2021-10-29 06:00:56+00:00,,,,1,2021-10-29,2021.0,10.0,29.0
29872,24007,cancelled,f,2023-10-27 11:11:20+00:00,,,,2,2023-10-27,2023.0,10.0,27.0
29880,24011,cancelled,f,2025-11-04 16:41:51+00:00,,,,1,2025-11-04,2025.0,11.0,4.0
29882,24012,cancelled,f,2024-10-18 08:36:50+00:00,,,,2,2024-10-18,2024.0,10.0,18.0
29898,24021,cancelled,f,2025-02-11 16:28:48+00:00,,,,1,2025-02-11,2025.0,2.0,11.0
29906,24029,cancelled,f,2024-09-04 05:09:05+00:00,,,,2,2024-09-04,2024.0,9.0,4.0
29927,24047,cancelled,f,2023-12-27 03:00:25+00:00,,,,3,2023-12-27,2023.0,12.0,27.0
29935,24051,cancelled,f,2025-01-22 23:36:52+00:00,,,,1,2025-01-22,2025.0,1.0,22.0
29987,24099,cancelled,f,2022-07-28 11:33:32+00:00,,,,1,2022-07-28,2022.0,7.0,28.0
30000,24110,cancelled,f,2023-03-01 23:16:21+00:00,,,,1,2023-03-01,2023.0,3.0,1.0
30018,24128,cancelled,f,2025-04-11 12:56:45+00:00,,,,1,2025-04-11,2025.0,4.0,11.0
30031,24138,cancelled,f,2025-07-29 18:21:36+00:00,,,,2,2025-07-29,2025.0,7.0,29.0
30033,24141,cancelled,f,2023-09-29 03:30:06+00:00,,,,1,2023-09-29,2023.0,9.0,29.0
30048,24157,cancelled,f,2025-10-19 09:54:12+00:00,,,,1,2025-10-19,2025.0,10.0,19.0
30054,24163,cancelled,f,2023-10-09 02:53:21+00:00,,,,2,2023-10-09,2023.0,10.0,9.0
30060,24166,cancelled,f,2025-12-14 13:06:00+00:00,,,,1,2025-12-14,2025.0,12.0,14.0
30096,24192,cancelled,f,2023-06-05 19:55:58+00:00,,,,1,2023-06-05,2023.0,6.0,5.0
30143,24239,cancelled,f,2026-02-26 23:43:59+00:00,,,,1,2026-02-26,2026.0,2.0,26.0
30146,24241,cancelled,f,2025-04-28 22:41:43+00:00,,,,1,2025-04-28,2025.0,4.0,28.0
30162,24255,cancelled,f,2023-11-27 22:15:12+00:00,,,,1,2023-11-27,2023.0,11.0,27.0
30163,24255,cancelled,f,2023-02-07 22:40:19+00:00,,,,2,2023-02-07,2023.0,2.0,7.0
30165,24256,cancelled,f,2023-08-14 14:40:11+00:00,,,,2,2023-08-14,2023.0,8.0,14.0
30175,24264,cancelled,f,2023-12-12 15:10:35+00:00,,,,2,2023-12-12,2023.0,12.0,12.0
30191,24282,cancelled,f,2025-09-13 15:48:26+00:00,,,,2,2025-09-13,2025.0,9.0,13.0
30218,24309,cancelled,f,2022-06-12 14:19:27+00:00,,,,2,2022-06-12,2022.0,6.0,12.0
30223,24314,cancelled,f,2025-12-25 18:19:43+00:00,,,,1,2025-12-25,2025.0,12.0,25.0
30233,24327,cancelled,f,2024-12-06 08:09:53+00:00,,,,1,2024-12-06,2024.0,12.0,6.0
30239,24332,cancelled,f,2026-02-28 13:39:06+00:00,,,,1,2026-02-28,2026.0,2.0,28.0
30240,24334,cancelled,f,2026-03-06 08:49:35+00:00,,,,1,2026-03-06,2026.0,3.0,6.0
30249,24342,cancelled,f,2026-02-26 02:17:48+00:00,,,,1,2026-02-26,2026.0,2.0,26.0
30324,24401,cancelled,f,2026-03-12 04:43:31+00:00,,,,1,2026-03-12,2026.0,3.0,12.0
30339,24414,cancelled,f,2019-07-15 15:30:40+00:00,,,,1,2019-07-15,2019.0,7.0,15.0
30351,24422,cancelled,f,,,,,1,,,,
30365,24430,cancelled,f,2025-12-25 09:21:53+00:00,,,,1,2025-12-25,2025.0,12.0,25.0
30402,24456,cancelled,f,2025-07-05 05:52:42+00:00,,,,1,2025-07-05,2025.0,7.0,5.0
30405,24457,cancelled,f,2019-07-11 11:32:51+00:00,,,,4,2019-07-11,2019.0,7.0,11.0
30408,24460,cancelled,f,2025-01-02 02:38:37+00:00,,,,1,2025-01-02,2025.0,1.0,2.0
30409,24461,cancelled,f,2026-03-15 11:16:32+00:00,,,,1,2026-03-15,2026.0,3.0,15.0
30412,24464,cancelled,f,2025-10-01 05:50:43+00:00,,,,1,2025-10-01,2025.0,10.0,1.0
30419,24469,cancelled,f,2024-02-25 14:35:01+00:00,,,,1,2024-02-25,2024.0,2.0,25.0
30431,24478,cancelled,f,2023-08-07 13:00:16+00:00,,,,1,2023-08-07,2023.0,8.0,7.0
30438,24481,cancelled,f,2019-12-31 02:36:50+00:00,,,,2,2019-12-31,2019.0,12.0,31.0
30478,24510,cancelled,f,2023-11-30 22:37:50+00:00,,,,1,2023-11-30,2023.0,11.0,30.0
30483,24517,cancelled,f,2024-04-08 09:47:47+00:00,,,,1,2024-04-08,2024.0,4.0,8.0
30503,24534,cancelled,f,2024-10-12 16:07:35+00:00,,,,1,2024-10-12,2024.0,10.0,12.0
30525,24553,cancelled,f,2025-05-18 21:33:29+00:00,,,,2,2025-05-18,2025.0,5.0,18.0
30539,24562,cancelled,f,2025-01-30 20:12:01+00:00,,,,1,2025-01-30,2025.0,1.0,30.0
30550,24567,cancelled,f,2025-09-05 09:51:21+00:00,,,,1,2025-09-05,2025.0,9.0,5.0
30555,24570,cancelled,f,2024-06-04 04:32:38+00:00,,,,2,2024-06-04,2024.0,6.0,4.0
30559,24572,cancelled,f,2022-02-20 23:34:59+00:00,,,,1,2022-02-20,2022.0,2.0,20.0
30596,24602,cancelled,f,2023-04-26 21:27:44+00:00,,,,1,2023-04-26,2023.0,4.0,26.0
30597,24602,cancelled,f,2022-03-27 14:16:41+00:00,,,,2,2022-03-27,2022.0,3.0,27.0
30636,24634,cancelled,f,2025-12-15 03:10:43+00:00,,,,2,2025-12-15,2025.0,12.0,15.0
30647,24640,cancelled,f,2021-12-11 00:33:16+00:00,,,,1,2021-12-11,2021.0,12.0,11.0
30663,24654,cancelled,f,2024-11-01 08:30:14+00:00,,,,1,2024-11-01,2024.0,11.0,1.0
30707,24693,cancelled,f,2025-07-19 18:14:00+00:00,,,,1,2025-07-19,2025.0,7.0,19.0
30712,24697,cancelled,f,2025-11-04 03:49:17+00:00,,,,1,2025-11-04,2025.0,11.0,4.0
30725,24709,cancelled,f,2025-07-21 22:14:11+00:00,,,,1,2025-07-21,2025.0,7.0,21.0
30749,24724,cancelled,f,2024-08-13 10:18:09+00:00,,,,1,2024-08-13,2024.0,8.0,13.0
30752,24725,cancelled,f,2025-07-03 10:55:09+00:00,,,,1,2025-07-03,2025.0,7.0,3.0
30761,24730,cancelled,f,2022-01-23 12:09:15+00:00,,,,1,2022-01-23,2022.0,1.0,23.0
30775,24747,cancelled,f,2025-08-01 12:28:08+00:00,,,,2,2025-08-01,2025.0,8.0,1.0
30800,24768,cancelled,f,2020-10-24 14:19:44+00:00,,,,1,2020-10-24,2020.0,10.0,24.0
30815,24778,cancelled,f,2024-07-27 21:59:09+00:00,,,,1,2024-07-27,2024.0,7.0,27.0
30828,24792,cancelled,f,2025-04-28 05:00:14+00:00,,,,2,2025-04-28,2025.0,4.0,28.0
30829,24793,cancelled,f,2025-03-14 03:09:26+00:00,,,,2,2025-03-14,2025.0,3.0,14.0
30831,24794,cancelled,f,2024-09-09 01:56:49+00:00,,,,1,2024-09-09,2024.0,9.0,9.0
30852,24811,cancelled,f,2024-02-01 19:43:34+00:00,,,,1,2024-02-01,2024.0,2.0,1.0
30853,24811,cancelled,f,2024-06-29 11:42:23+00:00,,,,3,2024-06-29,2024.0,6.0,29.0
30859,24814,cancelled,f,2024-12-31 05:28:26+00:00,,,,1,2024-12-31,2024.0,12.0,31.0
30865,24818,cancelled,f,2025-07-08 17:28:09+00:00,,,,1,2025-07-08,2025.0,7.0,8.0
30883,24829,cancelled,f,2024-10-25 01:14:42+00:00,,,,1,2024-10-25,2024.0,10.0,25.0
30899,24838,cancelled,f,2025-06-24 03:53:17+00:00,,,,1,2025-06-24,2025.0,6.0,24.0
30938,24871,cancelled,f,2025-12-09 07:25:35+00:00,,,,2,2025-12-09,2025.0,12.0,9.0
30939,24871,cancelled,f,2024-12-11 02:26:55+00:00,,,,1,2024-12-11,2024.0,12.0,11.0
30940,24871,cancelled,f,2025-04-16 21:31:37+00:00,,,,1,2025-04-16,2025.0,4.0,16.0
30945,24873,cancelled,f,2022-07-24 09:35:29+00:00,,,,1,2022-07-24,2022.0,7.0,24.0
30960,24887,cancelled,f,2025-01-18 22:27:34+00:00,,,,1,2025-01-18,2025.0,1.0,18.0
30970,24894,cancelled,f,2025-12-29 23:47:55+00:00,,,,1,2025-12-29,2025.0,12.0,29.0
30974,24898,cancelled,f,2025-09-26 10:31:24+00:00,,,,3,2025-09-26,2025.0,9.0,26.0
30984,24908,cancelled,f,2024-04-22 07:10:56+00:00,,,,1,2024-04-22,2024.0,4.0,22.0
30989,24913,cancelled,f,2021-11-12 04:12:12+00:00,,,,1,2021-11-12,2021.0,11.0,12.0
31003,24923,cancelled,f,2025-02-06 23:30:47+00:00,,,,1,2025-02-06,2025.0,2.0,6.0
31006,24926,cancelled,f,2025-02-18 01:35:02+00:00,,,,1,2025-02-18,2025.0,2.0,18.0
31023,24941,cancelled,f,2025-02-28 23:38:24+00:00,,,,2,2025-02-28,2025.0,2.0,28.0
31043,24957,cancelled,f,2019-02-01 17:26:16+00:00,,,,1,2019-02-01,2019.0,2.0,1.0
31048,24958,cancelled,f,2024-12-30 05:16:40+00:00,,,,1,2024-12-30,2024.0,12.0,30.0
31058,24968,cancelled,f,2021-11-30 04:16:51+00:00,,,,1,2021-11-30,2021.0,11.0,30.0
31059,24969,cancelled,f,2025-02-21 11:07:44+00:00,,,,1,2025-02-21,2025.0,2.0,21.0
31062,24970,cancelled,f,2025-09-07 19:17:02+00:00,,,,4,2025-09-07,2025.0,9.0,7.0
31063,24971,cancelled,f,2025-08-27 20:34:58+00:00,,,,1,2025-08-27,2025.0,8.0,27.0
31064,24972,cancelled,f,2023-04-26 22:46:22+00:00,,,,1,2023-04-26,2023.0,4.0,26.0
31067,24972,cancelled,f,2022-10-21 01:56:31+00:00,,,,3,2022-10-21,2022.0,10.0,21.0
31080,24984,cancelled,f,2023-10-18 11:14:24+00:00,,,,1,2023-10-18,2023.0,10.0,18.0
31100,24995,cancelled,f,2025-02-16 04:30:22+00:00,,,,2,2025-02-16,2025.0,2.0,16.0
31134,25024,cancelled,f,2025-04-28 00:38:03+00:00,,,,1,2025-04-28,2025.0,4.0,28.0
31142,25030,cancelled,f,2025-08-16 13:47:20+00:00,,,,1,2025-08-16,2025.0,8.0,16.0
31144,25033,cancelled,f,2024-06-06 05:51:08+00:00,,,,1,2024-06-06,2024.0,6.0,6.0
31172,25055,cancelled,f,2023-03-17 00:37:58+00:00,,,,1,2023-03-17,2023.0,3.0,17.0
31190,25065,cancelled,f,2026-01-14 12:47:05+00:00,,,,1,2026-01-14,2026.0,1.0,14.0
31201,25075,cancelled,f,2022-11-08 04:24:09+00:00,,,,1,2022-11-08,2022.0,11.0,8.0
31213,25084,cancelled,f,2025-05-17 16:19:16+00:00,,,,1,2025-05-17,2025.0,5.0,17.0
31257,25119,cancelled,f,2026-02-18 21:28:48+00:00,,,,4,2026-02-18,2026.0,2.0,18.0
31294,25147,cancelled,f,2025-12-01 21:42:39+00:00,,,,2,2025-12-01,2025.0,12.0,1.0
31298,25151,cancelled,f,2024-12-15 08:07:20+00:00,,,,1,2024-12-15,2024.0,12.0,15.0
31308,25159,cancelled,f,2025-03-30 04:11:28+00:00,,,,1,2025-03-30,2025.0,3.0,30.0
31314,25164,cancelled,f,2026-03-17 17:16:47+00:00,,,,1,2026-03-17,2026.0,3.0,17.0
31346,25186,cancelled,f,2025-08-20 10:55:11+00:00,,,,2,2025-08-20,2025.0,8.0,20.0
31362,25200,cancelled,f,2024-07-16 21:25:21+00:00,,,,1,2024-07-16,2024.0,7.0,16.0
31379,25213,cancelled,f,2024-09-23 06:25:51+00:00,,,,1,2024-09-23,2024.0,9.0,23.0
31384,25218,cancelled,f,2026-02-26 03:14:05+00:00,,,,1,2026-02-26,2026.0,2.0,26.0
31390,25222,cancelled,f,2024-11-06 21:56:00+00:00,,,,1,2024-11-06,2024.0,11.0,6.0
31391,25223,cancelled,f,2023-09-29 22:24:10+00:00,,,,3,2023-09-29,2023.0,9.0,29.0
31392,25223,cancelled,f,2025-06-14 06:47:08+00:00,,,,3,2025-06-14,2025.0,6.0,14.0
