order_id,user_id,date_id,status,num_of_item
24711,19828,733,cancelled,2
24742,19859,831,cancelled,2
24743,19860,733,cancelled,1
24752,19868,28,cancelled,1
24753,19869,72,cancelled,1
24767,19881,488,cancelled,1
24771,19883,178,cancelled,3
24772,19883,616,cancelled,3
24792,19901,715,cancelled,1
24807,19910,1032,cancelled,1
24808,19911,1100,cancelled,2
24809,19912,624,cancelled,1
24856,19953,1101,cancelled,1
24884,19975,28,cancelled,4
24888,19980,1102,cancelled,1
24900,19992,136,cancelled,1
24921,20008,758,cancelled,1
24959,20038,976,cancelled,1
24967,20044,601,cancelled,1
24972,20047,969,cancelled,1
25006,20076,58,cancelled,1
25014,20082,720,cancelled,1
25020,20086,1034,cancelled,1
25033,20097,1103,cancelled,2
25054,20119,174,cancelled,1
25058,20123,350,cancelled,1
25060,20124,13,cancelled,1
25105,20155,569,cancelled,1
25128,20173,492,cancelled,1
25141,20180,621,cancelled,1
25174,20202,508,cancelled,1
25188,20219,513,cancelled,1
25192,20224,1104,cancelled,2
25211,20239,83,cancelled,1
25213,20239,265,cancelled,1
25217,20240,7,cancelled,1
25232,20251,1105,cancelled,1
25238,20259,899,cancelled,2
25265,20284,1000,cancelled,1
25273,20289,831,cancelled,4
25277,20293,1106,cancelled,1
25293,20307,1107,cancelled,1
25299,20311,188,cancelled,2
25336,20339,1108,cancelled,1
25348,20352,1109,cancelled,2
25364,20362,290,cancelled,1
25382,20372,1110,cancelled,4
25394,20381,1111,cancelled,1
25418,20408,667,cancelled,1
25427,20413,366,cancelled,2
25429,20417,1112,cancelled,3
25435,20419,994,cancelled,2
25459,20437,182,cancelled,1
25462,20438,1113,cancelled,2
25464,20439,1114,cancelled,2
25465,20440,1115,cancelled,1
25470,20445,1116,cancelled,1
25481,20453,409,cancelled,1
25515,20485,695,cancelled,1
25538,20506,741,cancelled,1
25548,20516,170,cancelled,1
25562,20531,364,cancelled,2
25568,20532,1117,cancelled,2
25569,20532,362,cancelled,1
25572,20534,1118,cancelled,1
25579,20541,473,cancelled,1
25581,20541,981,cancelled,1
25599,20555,557,cancelled,1
25608,20567,1003,cancelled,1
25613,20571,251,cancelled,2
25619,20573,1119,cancelled,1
25622,20578,1120,cancelled,1
25635,20585,345,cancelled,1
25641,20589,766,cancelled,1
25678,20616,904,cancelled,3
25686,20622,42,cancelled,4
25693,20627,845,cancelled,1
25696,20631,1121,cancelled,4
25727,20652,14,cancelled,2
25769,20686,750,cancelled,1
25771,20688,793,cancelled,2
25782,20698,414,cancelled,1
25783,20698,1122,cancelled,2
25788,20703,1123,cancelled,1
25792,20707,791,cancelled,2
25802,20715,679,cancelled,1
25808,20719,399,cancelled,1
25819,20730,759,cancelled,2
25825,20734,157,cancelled,1
25826,20735,776,cancelled,4
25836,20745,1124,cancelled,1
25842,20750,131,cancelled,1
25868,20774,1053,cancelled,3
25870,20775,52,cancelled,1
25903,20798,1125,cancelled,1
25905,20800,991,cancelled,2
25908,20800,154,cancelled,1
25926,20815,1126,cancelled,1
25940,20825,351,cancelled,2
25957,20831,1127,cancelled,1
25961,20839,1128,cancelled,1
25964,20842,1050,cancelled,1
25965,20843,828,cancelled,1
25975,20851,722,cancelled,1
25978,20855,196,cancelled,1
25995,20868,850,cancelled,1
25996,20868,650,cancelled,1
25999,20870,1129,cancelled,2
26021,20886,859,cancelled,1
26023,20891,705,cancelled,1
26045,20909,137,cancelled,3
26052,20916,308,cancelled,3
26057,20920,1130,cancelled,1
26065,20924,1131,cancelled,1
26084,20938,1132,cancelled,2
26108,20956,563,cancelled,2
26113,20959,304,cancelled,2
26125,20966,1001,cancelled,1
26147,20983,1133,cancelled,1
26148,20983,1134,cancelled,1
26149,20984,664,cancelled,1
26184,21010,260,cancelled,1
26189,21014,217,cancelled,1
26202,21024,691,cancelled,1
26207,21027,220,cancelled,4
26218,21036,1135,cancelled,1
26244,21059,967,cancelled,1
26290,21106,1136,cancelled,3
26292,21108,695,cancelled,2
26317,21136,1137,cancelled,1
26349,21158,28,cancelled,3
26350,21158,28,cancelled,2
26430,21216,428,cancelled,1
26451,21231,1138,cancelled,1
26468,21243,916,cancelled,1
26472,21247,575,cancelled,1
26476,21249,266,cancelled,1
26503,21271,668,cancelled,3
26529,21288,129,cancelled,1
26545,21302,1139,cancelled,1
26551,21307,715,cancelled,1
26558,21312,215,cancelled,1
26581,21326,1140,cancelled,1
26583,21326,67,cancelled,1
26597,21339,750,cancelled,1
26642,21388,1035,cancelled,2
26679,21428,870,cancelled,4
26680,21430,41,cancelled,1
26689,21439,275,cancelled,1
26704,21454,754,cancelled,2
26733,21477,738,cancelled,2
26768,21507,191,cancelled,1
26770,21508,394,cancelled,1
26851,21574,1141,cancelled,4
26856,21578,1142,cancelled,3
26872,21593,28,cancelled,1
26926,21633,277,cancelled,1
26933,21637,413,cancelled,1
26936,21642,124,cancelled,2
26938,21643,744,cancelled,1
26976,21673,1143,cancelled,1
26978,21673,1134,cancelled,2
26979,21673,172,cancelled,1
26980,21674,258,cancelled,1
26991,21682,1144,cancelled,2
27011,21698,1145,cancelled,2
27031,21713,266,cancelled,2
27054,21734,333,cancelled,1
27078,21757,1048,cancelled,4
27080,21760,349,cancelled,1
27099,21777,1146,cancelled,1
27102,21780,300,cancelled,1
27106,21783,803,cancelled,1
27113,21794,1147,cancelled,1
27114,21795,743,cancelled,1
27117,21796,1148,cancelled,3
27118,21796,834,cancelled,1
27125,21802,1149,cancelled,1
27200,21858,95,cancelled,1
27205,21862,20,cancelled,1
27216,21877,997,cancelled,1
27230,21892,1150,cancelled,2
27249,21909,42,cancelled,1
27262,21924,1151,cancelled,3
27264,21924,541,cancelled,2
27268,21927,1152,cancelled,1
27271,21930,1153,cancelled,1
27287,21943,112,cancelled,1
27296,21950,558,cancelled,2
27315,21968,657,cancelled,3
27325,21973,1154,cancelled,1
27332,21978,984,cancelled,4
27344,21984,919,cancelled,1
27352,21991,293,cancelled,2
27359,21996,305,cancelled,2
27363,21997,534,cancelled,1
27382,22016,743,cancelled,1
27384,22018,996,cancelled,2
27414,22042,1155,cancelled,1
27424,22048,1156,cancelled,1
27438,22057,1041,cancelled,1
27443,22062,941,cancelled,1
27469,22084,1157,cancelled,2
27484,22101,556,cancelled,1
27490,22106,678,cancelled,1
27501,22114,63,cancelled,1
27505,22116,1158,cancelled,1
27520,22131,1159,cancelled,1
27523,22132,991,cancelled,1
27529,22136,365,cancelled,1
27540,22143,262,cancelled,1
27560,22158,619,cancelled,1
27561,22158,1160,cancelled,1
27578,22173,450,cancelled,1
27625,22209,1,cancelled,2
27633,22214,1149,cancelled,1
27654,22234,28,cancelled,1
27664,22244,54,cancelled,2
27702,22279,1161,cancelled,3
27708,22284,678,cancelled,1
27733,22305,1162,cancelled,1
27779,22347,1163,cancelled,2
27788,22354,1164,cancelled,1
27822,22378,884,cancelled,1
27823,22379,698,cancelled,1
27862,22403,97,cancelled,1
27866,22411,1165,cancelled,1
27868,22412,629,cancelled,2
27869,22414,544,cancelled,1
27905,22439,753,cancelled,2
27910,22443,1032,cancelled,1
27921,22451,760,cancelled,1
27972,22491,1166,cancelled,1
27995,22518,722,cancelled,1
28018,22533,845,cancelled,1
28067,22564,1167,cancelled,1
28071,22567,507,cancelled,1
28076,22568,460,cancelled,1
28088,22576,240,cancelled,1
28102,22588,839,cancelled,1
28111,22595,236,cancelled,1
28120,22602,349,cancelled,1
28150,22628,990,cancelled,1
28159,22634,123,cancelled,2
28172,22643,495,cancelled,1
28181,22651,616,cancelled,1
28191,22657,384,cancelled,2
28205,22669,1165,cancelled,1
28208,22674,1168,cancelled,1
28219,22683,1169,cancelled,1
28227,22691,1170,cancelled,4
28275,22739,1171,cancelled,1
28276,22739,1172,cancelled,1
28279,22741,535,cancelled,1
28293,22754,1068,cancelled,2
28304,22764,28,cancelled,1
28312,22768,298,cancelled,1
28316,22772,1173,cancelled,2
28317,22772,312,cancelled,1
28340,22791,771,cancelled,1
28405,22840,1111,cancelled,1
28416,22850,1174,cancelled,1
28425,22856,807,cancelled,1
28427,22856,453,cancelled,1
28448,22872,220,cancelled,2
28451,22874,487,cancelled,1
28452,22874,84,cancelled,2
28508,22916,637,cancelled,1
28518,22925,747,cancelled,1
28519,22925,107,cancelled,1
28534,22932,311,cancelled,1
28536,22933,1175,cancelled,1
28545,22943,466,cancelled,2
28558,22954,1176,cancelled,2
28565,22962,1177,cancelled,2
28566,22963,1178,cancelled,2
28580,22976,1179,cancelled,3
28582,22978,158,cancelled,2
28587,22983,520,cancelled,2
28601,22991,475,cancelled,4
28632,23020,115,cancelled,1
28646,23036,28,cancelled,2
28718,23103,1180,cancelled,1
28733,23116,864,cancelled,4
28739,23121,28,cancelled,1
28760,23136,1181,cancelled,1
28782,23150,402,cancelled,3
28792,23157,1182,cancelled,1
28794,23157,882,cancelled,1
28816,23174,395,cancelled,1
28828,23185,68,cancelled,1
28848,23203,1183,cancelled,1
28858,23208,1184,cancelled,1
28887,23230,940,cancelled,1
28890,23233,1099,cancelled,2
28902,23241,728,cancelled,2
28907,23246,1185,cancelled,1
28918,23261,1182,cancelled,1
28919,23262,739,cancelled,1
28927,23268,227,cancelled,1
28940,23275,1186,cancelled,2
28945,23281,1165,cancelled,1
28984,23309,451,cancelled,1
29003,23323,444,cancelled,1
29004,23326,645,cancelled,2
29040,23351,668,cancelled,1
29064,23373,1187,cancelled,1
29075,23380,160,cancelled,2
29088,23387,373,cancelled,2
29095,23391,1188,cancelled,1
29115,23405,611,cancelled,1
29118,23407,1189,cancelled,2
29125,23412,968,cancelled,1
29126,23413,638,cancelled,1
29135,23420,355,cancelled,1
29171,23448,76,cancelled,3
29183,23456,28,cancelled,1
29188,23459,1190,cancelled,1
29206,23474,229,cancelled,1
29217,23480,1191,cancelled,1
29223,23487,1192,cancelled,4
29226,23491,1193,cancelled,3
29229,23494,123,cancelled,1
29250,23507,1175,cancelled,1
29276,23537,1194,cancelled,1
29277,23537,1195,cancelled,2
29294,23551,966,cancelled,1
29300,23557,1196,cancelled,2
29305,23561,28,cancelled,1
29306,23562,1197,cancelled,1
29313,23567,5,cancelled,2
29345,23588,906,cancelled,1
29346,23589,1198,cancelled,4
29349,23591,473,cancelled,2
29356,23594,631,cancelled,1
29373,23608,593,cancelled,1
29381,23617,186,cancelled,1
29385,23621,572,cancelled,2
29404,23634,226,cancelled,2
29439,23664,905,cancelled,1
29461,23680,560,cancelled,1
29484,23699,591,cancelled,1
29489,23703,520,cancelled,1
29494,23708,982,cancelled,1
29495,23709,1044,cancelled,1
29511,23727,643,cancelled,2
29532,23745,1199,cancelled,1
29545,23755,507,cancelled,2
29556,23761,1002,cancelled,2
29570,23774,1200,cancelled,1
29599,23798,1201,cancelled,3
29600,23800,987,cancelled,2
29614,23810,857,cancelled,1
29626,23817,460,cancelled,4
29632,23822,977,cancelled,1
29645,23831,609,cancelled,2
29648,23832,839,cancelled,1
29658,23843,1202,cancelled,2
29662,23845,1203,cancelled,1
29691,23870,809,cancelled,1
29692,23870,1204,cancelled,1
29726,23890,277,cancelled,1
29742,23905,776,cancelled,1
29755,23915,109,cancelled,1
29757,23916,932,cancelled,1
29764,23920,1205,cancelled,1
29767,23923,1206,cancelled,1
29769,23925,1029,cancelled,2
29776,23930,42,cancelled,1
29777,23931,1207,cancelled,1
29778,23931,385,cancelled,1
29783,23936,1208,cancelled,2
29792,23946,28,cancelled,2
29797,23948,1209,cancelled,1
29800,23949,37,cancelled,1
29802,23953,739,cancelled,1
29804,23953,602,cancelled,2
29824,23966,281,cancelled,1
29872,24007,1064,cancelled,2
29880,24011,221,cancelled,1
29882,24012,1210,cancelled,2
29898,24021,1211,cancelled,1
29906,24029,984,cancelled,2
29927,24047,1153,cancelled,3
29935,24051,753,cancelled,1
29987,24099,1212,cancelled,1
30000,24110,704,cancelled,1
30018,24128,701,cancelled,1
30031,24138,189,cancelled,2
30033,24141,1213,cancelled,1
30048,24157,143,cancelled,1
30054,24163,404,cancelled,2
30060,24166,212,cancelled,1
30096,24192,1209,cancelled,1
30143,24239,16,cancelled,1
30146,24241,674,cancelled,1
30162,24255,1214,cancelled,1
30163,24255,1215,cancelled,2
30165,24256,291,cancelled,2
30175,24264,29,cancelled,2
30191,24282,244,cancelled,2
30218,24309,795,cancelled,2
30223,24314,752,cancelled,1
30233,24327,1044,cancelled,1
30239,24332,111,cancelled,1
30240,24334,694,cancelled,1
30249,24342,16,cancelled,1
30324,24401,572,cancelled,1
30339,24414,1216,cancelled,1
30351,24422,28,cancelled,1
30365,24430,752,cancelled,1
30402,24456,80,cancelled,1
30405,24457,1217,cancelled,4
30408,24460,743,cancelled,1
30409,24461,831,cancelled,1
30412,24464,333,cancelled,1
30419,24469,197,cancelled,1
30431,24478,1218,cancelled,1
30438,24481,1219,cancelled,2
30478,24510,193,cancelled,1
30483,24517,1171,cancelled,1
30503,24534,885,cancelled,1
30525,24553,931,cancelled,2
30539,24562,639,cancelled,1
30550,24567,129,cancelled,1
30555,24570,956,cancelled,2
30559,24572,1220,cancelled,1
30596,24602,518,cancelled,1
30597,24602,75,cancelled,2
30636,24634,36,cancelled,2
30647,24640,69,cancelled,1
30663,24654,599,cancelled,1
30707,24693,421,cancelled,1
30712,24697,221,cancelled,1
30725,24709,1221,cancelled,1
30749,24724,1222,cancelled,1
30752,24725,395,cancelled,1
30761,24730,1223,cancelled,1
30775,24747,1014,cancelled,2
30800,24768,1224,cancelled,1
30815,24778,245,cancelled,1
30828,24792,674,cancelled,2
30829,24793,93,cancelled,2
30831,24794,600,cancelled,1
30852,24811,2,cancelled,1
30853,24811,647,cancelled,3
30859,24814,150,cancelled,1
30865,24818,4,cancelled,1
30883,24829,1225,cancelled,1
30899,24838,566,cancelled,1
30938,24871,13,cancelled,2
30939,24871,1226,cancelled,1
30940,24871,359,cancelled,1
30945,24873,469,cancelled,1
30960,24887,1158,cancelled,1
30970,24894,402,cancelled,1
30974,24898,105,cancelled,3
30984,24908,351,cancelled,1
30989,24913,1227,cancelled,1
31003,24923,467,cancelled,1
31006,24926,819,cancelled,1
31023,24941,34,cancelled,2
31043,24957,1228,cancelled,1
31048,24958,342,cancelled,1
31058,24968,1229,cancelled,1
31059,24969,1230,cancelled,1
31062,24970,977,cancelled,4
31063,24971,214,cancelled,1
31064,24972,518,cancelled,1
31067,24972,810,cancelled,3
31080,24984,137,cancelled,1
31100,24995,156,cancelled,2
31134,25024,674,cancelled,1
31142,25030,952,cancelled,1
31144,25033,1231,cancelled,1
31172,25055,1232,cancelled,1
31190,25065,370,cancelled,1
31201,25075,62,cancelled,1
31213,25084,877,cancelled,1
31257,25119,534,cancelled,4
31294,25147,1233,cancelled,2
31298,25151,586,cancelled,1
31308,25159,1234,cancelled,1
31314,25164,797,cancelled,1
31346,25186,687,cancelled,2
31362,25200,557,cancelled,1
31379,25213,788,cancelled,1
31384,25218,16,cancelled,1
31390,25222,620,cancelled,1
31391,25223,1213,cancelled,3
31392,25223,623,cancelled,3
31395,25227,115,cancelled,2
31407,25240,1235,cancelled,1
31419,25256,1236,cancelled,1
31454,25280,560,cancelled,1
31455,25281,435,cancelled,1
31465,25293,402,cancelled,1
31482,25307,260,cancelled,1
31486,25313,1237,cancelled,2
31488,25313,536,cancelled,1
31498,25321,1238,cancelled,2
31500,25323,941,cancelled,2
31501,25325,114,cancelled,1
31509,25331,1018,cancelled,1
31511,25331,1182,cancelled,1
31522,25337,245,cancelled,1
31529,25345,95,cancelled,2
31531,25345,182,cancelled,2
31536,25350,657,cancelled,2
31539,25352,1239,cancelled,1
31575,25378,960,cancelled,4
31576,25379,1240,cancelled,2
31608,25407,125,cancelled,1
31618,25412,1241,cancelled,1
31630,25426,1242,cancelled,2
31647,25440,135,cancelled,1
31651,25441,28,cancelled,1
31653,25443,981,cancelled,1
31654,25444,1243,cancelled,1
31689,25475,1244,cancelled,2
31691,25475,125,cancelled,1
31693,25476,1074,cancelled,2
31694,25477,1245,cancelled,1
31702,25480,1246,cancelled,1
31716,25489,1247,cancelled,4
31721,25492,27,cancelled,1
31724,25493,676,cancelled,1
31725,25493,305,cancelled,1
31726,25494,1248,cancelled,1
31728,25495,1249,cancelled,1
31759,25518,1006,cancelled,1
31764,25520,62,cancelled,2
31779,25532,841,cancelled,2
31806,25549,1250,cancelled,3
31811,25551,702,cancelled,3
31862,25588,465,cancelled,2
31868,25593,516,cancelled,1
31871,25595,288,cancelled,1
31888,25606,974,cancelled,2
31904,25616,785,cancelled,1
31915,25626,65,cancelled,1
31932,25642,53,cancelled,1
31956,25662,1251,cancelled,2
31984,25681,417,cancelled,1
31990,25685,981,cancelled,1
32017,25709,977,cancelled,1
32020,25712,1252,cancelled,1
32036,25725,537,cancelled,1
32052,25738,1253,cancelled,1
32054,25740,1254,cancelled,1
32060,25742,601,cancelled,1
32066,25746,463,cancelled,1
32084,25755,248,cancelled,1
32114,25780,416,cancelled,1
32127,25786,945,cancelled,1
32133,25792,557,cancelled,1
32135,25794,274,cancelled,1
32140,25800,22,cancelled,1
32159,25816,952,cancelled,1
32168,25824,122,cancelled,1
32176,25832,520,cancelled,1
32177,25833,1066,cancelled,3
32181,25836,1255,cancelled,3
32192,25848,10,cancelled,1
32214,25871,1000,cancelled,1
32232,25889,1256,cancelled,1
32239,25892,930,cancelled,2
32256,25908,1003,cancelled,2
32280,25924,1257,cancelled,1
32283,25927,1258,cancelled,1
32286,25929,42,cancelled,1
32296,25936,1031,cancelled,1
32297,25937,1259,cancelled,2
32342,25967,1260,cancelled,1
32346,25972,550,cancelled,1
32350,25975,3,cancelled,2
32351,25975,452,cancelled,1
32360,25985,429,cancelled,1
32364,25989,1261,cancelled,2
32367,25991,33,cancelled,1
32376,25999,399,cancelled,2
32393,26014,1262,cancelled,1
32395,26018,45,cancelled,1
32401,26022,416,cancelled,1
32413,26029,1263,cancelled,3
32414,26029,299,cancelled,1
32459,26063,376,cancelled,1
32460,26063,266,cancelled,1
32461,26064,198,cancelled,2
32489,26078,519,cancelled,4
32505,26097,1233,cancelled,1
32508,26098,117,cancelled,1
32509,26098,1264,cancelled,1
32557,26132,514,cancelled,1
32569,26141,1265,cancelled,1
32589,26158,1111,cancelled,4
32595,26164,79,cancelled,2
32613,26180,1127,cancelled,1
32631,26201,1266,cancelled,2
32633,26202,1267,cancelled,1
32646,26212,1268,cancelled,1
32654,26218,605,cancelled,2
32660,26223,73,cancelled,4
32683,26245,174,cancelled,1
32703,26262,1269,cancelled,1
32711,26271,1128,cancelled,2
32714,26274,32,cancelled,1
32721,26279,179,cancelled,1
32724,26281,663,cancelled,1
32736,26291,342,cancelled,4
32738,26292,1270,cancelled,1
32742,26294,1271,cancelled,1
32743,26296,484,cancelled,1
32745,26297,396,cancelled,1
32763,26312,601,cancelled,1
32773,26319,1077,cancelled,1
32817,26356,1272,cancelled,1
32882,26422,1273,cancelled,1
32883,26422,836,cancelled,2
32897,26429,534,cancelled,1
32916,26450,220,cancelled,2
32931,26467,1274,cancelled,1
32959,26492,837,cancelled,1
32964,26497,1275,cancelled,1
32984,26511,599,cancelled,1
32985,26512,560,cancelled,1
32990,26518,752,cancelled,1
33020,26546,49,cancelled,1
33022,26547,1223,cancelled,3
33045,26569,1276,cancelled,1
33049,26571,238,cancelled,3
33052,26574,926,cancelled,1
33062,26581,1222,cancelled,1
33063,26582,752,cancelled,1
33065,26584,507,cancelled,1
33068,26584,83,cancelled,1
33104,26615,1045,cancelled,1
33117,26626,14,cancelled,1
33118,26628,217,cancelled,1
33137,26647,1277,cancelled,4
33141,26652,537,cancelled,2
33147,26659,1278,cancelled,1
33158,26670,553,cancelled,1
33159,26670,1144,cancelled,2
33183,26684,26,cancelled,1
33190,26692,1066,cancelled,1
33194,26693,373,cancelled,1
33199,26696,796,cancelled,3
33221,26709,1197,cancelled,1
33223,26714,1100,cancelled,1
33224,26714,5,cancelled,1
33238,26721,1279,cancelled,1
33243,26726,1033,cancelled,2
33248,26729,1280,cancelled,1
33264,26740,90,cancelled,1
33274,26746,186,cancelled,1
33277,26750,1281,cancelled,1
33282,26753,1282,cancelled,1
33303,26776,1283,cancelled,1
33331,26799,580,cancelled,1
33349,26811,141,cancelled,1
33387,26843,1284,cancelled,4
33390,26845,28,cancelled,1
33392,26846,872,cancelled,2
33395,26848,1034,cancelled,2
33439,26879,1285,cancelled,1
33446,26886,423,cancelled,2
33459,26900,1053,cancelled,1
33473,26912,235,cancelled,2
33482,26919,1286,cancelled,2
33487,26921,1287,cancelled,1
33498,26931,797,cancelled,2
33515,26946,702,cancelled,1
33525,26960,572,cancelled,1
33531,26962,1288,cancelled,1
33533,26962,502,cancelled,1
33539,26965,607,cancelled,1
33542,26965,415,cancelled,1
33549,26969,972,cancelled,1
33550,26970,321,cancelled,1
33561,26978,1289,cancelled,1
33594,27008,1290,cancelled,2
33602,27013,160,cancelled,3
33610,27022,171,cancelled,1
33612,27022,1076,cancelled,1
33615,27026,1291,cancelled,2
33623,27033,431,cancelled,1
33629,27037,788,cancelled,2
33630,27038,1292,cancelled,3
33631,27038,915,cancelled,2
33648,27057,772,cancelled,1
33687,27086,662,cancelled,1
33689,27086,1293,cancelled,1
33690,27086,76,cancelled,1
33710,27103,551,cancelled,1
33711,27103,1133,cancelled,1
33712,27104,1294,cancelled,4
33728,27122,160,cancelled,1
33749,27134,577,cancelled,1
33753,27136,1295,cancelled,2
33761,27140,123,cancelled,3
33778,27155,118,cancelled,2
33847,27211,1296,cancelled,1
33852,27215,549,cancelled,3
33868,27229,1297,cancelled,1
33878,27232,577,cancelled,1
33879,27233,106,cancelled,1
33887,27242,185,cancelled,1
33896,27250,1298,cancelled,4
33897,27250,534,cancelled,1
33898,27250,1299,cancelled,1
33900,27253,905,cancelled,1
33931,27274,1114,cancelled,1
33941,27282,657,cancelled,1
33969,27303,1210,cancelled,2
33987,27325,1163,cancelled,1
34004,27333,1300,cancelled,1
34008,27334,949,cancelled,2
34018,27339,165,cancelled,1
34024,27343,1301,cancelled,1
34048,27361,916,cancelled,3
34066,27378,195,cancelled,1
34086,27390,1302,cancelled,2
34092,27396,745,cancelled,1
34101,27402,457,cancelled,2
34102,27402,1303,cancelled,1
34107,27404,193,cancelled,1
34110,27406,14,cancelled,1
34119,27414,106,cancelled,4
34125,27417,262,cancelled,1
34137,27427,1056,cancelled,2
34138,27428,1304,cancelled,1
34143,27434,429,cancelled,1
34151,27444,1305,cancelled,2
34152,27445,880,cancelled,2
34162,27451,535,cancelled,1
34172,27458,155,cancelled,1
34174,27460,1293,cancelled,1
34186,27474,733,cancelled,1
34193,27479,253,cancelled,1
34200,27486,483,cancelled,1
34220,27505,1306,cancelled,1
34224,27508,1307,cancelled,1
34233,27511,451,cancelled,2
34265,27537,1308,cancelled,2
34268,27541,534,cancelled,1
34269,27541,1206,cancelled,2
34299,27560,49,cancelled,1
34302,27563,1309,cancelled,2
34323,27583,630,cancelled,1
34356,27604,223,cancelled,1
34357,27605,486,cancelled,2
34369,27613,880,cancelled,1
34372,27615,976,cancelled,1
34379,27621,61,cancelled,1
34381,27622,1310,cancelled,1
34395,27634,919,cancelled,1
34404,27641,1003,cancelled,1
34414,27649,1165,cancelled,3
34426,27661,376,cancelled,1
34436,27666,668,cancelled,4
34463,27682,1311,cancelled,1
34471,27691,1253,cancelled,1
34475,27694,72,cancelled,1
34477,27696,25,cancelled,1
34487,27704,90,cancelled,1
34499,27709,705,cancelled,1
34506,27712,371,cancelled,1
34514,27718,413,cancelled,2
34515,27720,899,cancelled,1
34526,27726,1312,cancelled,2
34551,27740,507,cancelled,1
34567,27751,1313,cancelled,1
34572,27756,5,cancelled,2
34577,27761,907,cancelled,2
34589,27772,323,cancelled,2
34593,27775,1314,cancelled,2
34594,27776,624,cancelled,1
34600,27779,601,cancelled,2
34635,27808,1315,cancelled,1
34656,27825,1316,cancelled,1
34677,27841,1277,cancelled,1
34678,27841,1317,cancelled,1
34680,27843,1318,cancelled,2
34683,27846,940,cancelled,1
34697,27857,118,cancelled,2
34703,27860,227,cancelled,1
34706,27862,968,cancelled,1
34721,27877,1319,cancelled,2
34734,27891,627,cancelled,1
34735,27892,1320,cancelled,2
34749,27905,1321,cancelled,4
34754,27910,1322,cancelled,2
34783,27940,151,cancelled,1
34784,27940,728,cancelled,1
34809,27960,374,cancelled,1
34810,27960,223,cancelled,1
34828,27975,583,cancelled,1
34829,27976,1010,cancelled,1
34837,27982,1323,cancelled,1
34846,27990,1324,cancelled,1
34870,28008,490,cancelled,1
34876,28011,251,cancelled,1
34880,28013,536,cancelled,2
34885,28017,567,cancelled,3
34902,28033,1007,cancelled,1
34905,28035,877,cancelled,4
34914,28041,268,cancelled,2
34917,28045,140,cancelled,1
34919,28046,1325,cancelled,3
34921,28047,1326,cancelled,2
34922,28048,858,cancelled,2
34943,28061,117,cancelled,2
34965,28075,1158,cancelled,1
35008,28112,1327,cancelled,1
35009,28112,1328,cancelled,2
35017,28119,1329,cancelled,2
35018,28120,273,cancelled,1
35037,28135,620,cancelled,1
35060,28162,516,cancelled,3
35065,28167,173,cancelled,2
35075,28176,460,cancelled,1
35076,28176,1301,cancelled,1
35081,28180,601,cancelled,1
35082,28180,714,cancelled,1
35099,28194,1330,cancelled,1
35109,28201,348,cancelled,2
35117,28206,668,cancelled,1
35139,28222,111,cancelled,2
35141,28225,148,cancelled,4
35150,28231,905,cancelled,1
35157,28237,1331,cancelled,2
35161,28241,176,cancelled,2
35176,28251,1332,cancelled,1
35210,28280,1333,cancelled,1
35219,28289,1334,cancelled,1
35234,28306,260,cancelled,1
35241,28312,537,cancelled,1
35244,28314,1335,cancelled,1
35255,28322,439,cancelled,1
35257,28323,753,cancelled,1
35271,28337,218,cancelled,1
35272,28337,1323,cancelled,1
35277,28344,782,cancelled,1
35283,28351,1033,cancelled,1
35284,28351,129,cancelled,1
35290,28355,1336,cancelled,1
35310,28376,85,cancelled,2
35333,28393,1337,cancelled,1
35334,28393,372,cancelled,1
35342,28397,1338,cancelled,1
35345,28398,1339,cancelled,1
35354,28409,28,cancelled,1
35391,28433,644,cancelled,1
35394,28436,318,cancelled,1
35398,28437,473,cancelled,4
35405,28443,434,cancelled,1
35410,28446,591,cancelled,2
35416,28448,3,cancelled,2
35432,28463,150,cancelled,1
35463,28481,475,cancelled,1
35515,28531,450,cancelled,1
35530,28540,467,cancelled,1
35544,28550,460,cancelled,1
35555,28556,931,cancelled,1
35623,28605,164,cancelled,1
35634,28616,1153,cancelled,1
35640,28621,487,cancelled,1
35653,28628,37,cancelled,2
35671,28647,1163,cancelled,1
35683,28660,1340,cancelled,2
35702,28675,253,cancelled,1
35707,28677,383,cancelled,1
35711,28681,1341,cancelled,1
35726,28693,1042,cancelled,1
35755,28719,233,cancelled,1
35762,28728,1342,cancelled,1
35763,28730,1343,cancelled,2
35766,28735,1169,cancelled,2
35775,28743,382,cancelled,1
35790,28760,1344,cancelled,1
35791,28760,287,cancelled,1
35818,28789,769,cancelled,1
35844,28814,1345,cancelled,1
35868,28833,783,cancelled,2
35872,28836,841,cancelled,1
35873,28837,167,cancelled,1
35874,28838,842,cancelled,1
35908,28872,1346,cancelled,1
35914,28876,28,cancelled,1
35916,28877,1347,cancelled,1
35937,28895,295,cancelled,1
35967,28925,1348,cancelled,4
35968,28925,1349,cancelled,1
35983,28937,492,cancelled,1
36000,28954,1350,cancelled,1
36002,28956,628,cancelled,4
36011,28964,190,cancelled,1
36022,28975,1351,cancelled,1
36032,28986,331,cancelled,3
36042,28998,557,cancelled,1
36058,29008,244,cancelled,1
36061,29012,1045,cancelled,1
36069,29017,1352,cancelled,1
36071,29019,668,cancelled,1
36082,29028,997,cancelled,1
36085,29031,639,cancelled,3
36097,29040,165,cancelled,1
36099,29043,1017,cancelled,4
