order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
34677,27841,Cancelled,F,2023-03-24 23:28:15+00:00,,,,1
34678,27841,Cancelled,F,2021-04-04 10:03:33+00:00,,,,1
34680,27843,Cancelled,F,2026-02-20 05:37:00+00:00,,,,2
34683,27846,Cancelled,F,2025-06-18 13:31:47+00:00,,,,1
34697,27857,Cancelled,F,2025-06-22 10:59:17+00:00,,,,2
34703,27860,Cancelled,F,2025-10-05 23:48:40+00:00,,,,1
34706,27862,Cancelled,F,2024-10-04 14:39:35+00:00,,,,1
34721,27877,Cancelled,F,2025-08-08 12:29:00+00:00,,,,2
34734,27891,Cancelled,F,2025-04-29 21:36:16+00:00,,,,1
34735,27892,Cancelled,F,2021-08-26 11:25:21+00:00,,,,2
34749,27905,Cancelled,F,2026-01-11 14:02:40+00:00,,,,4
34754,27910,Cancelled,F,2025-08-04 18:37:47+00:00,,,,2
34783,27940,Cancelled,F,2025-12-18 13:11:57+00:00,,,,1
34784,27940,Cancelled,F,2026-01-28 22:19:52+00:00,,,,1
34809,27960,Cancelled,F,2025-07-31 09:54:41+00:00,,,,1
34810,27960,Cancelled,F,2025-12-16 21:20:44+00:00,,,,1
34828,27975,Cancelled,F,2026-02-11 07:07:55+00:00,,,,1
34829,27976,Cancelled,F,2023-05-22 10:02:54+00:00,,,,1
34837,27982,Cancelled,F,2025-01-06 05:14:02+00:00,,,,1
34846,27990,Cancelled,F,2022-12-26 12:29:29+00:00,,,,1
34870,28008,Cancelled,F,2025-12-08 20:38:45+00:00,,,,1
34876,28011,Cancelled,F,2025-03-12 13:06:40+00:00,,,,1
34880,28013,Cancelled,F,2026-01-05 03:28:07+00:00,,,,2
34885,28017,Cancelled,F,2026-02-09 00:14:00+00:00,,,,3
34902,28033,Cancelled,F,2024-08-24 04:30:35+00:00,,,,1
34905,28035,Cancelled,F,2025-05-17 00:31:23+00:00,,,,4
34914,28041,Cancelled,F,2023-08-17 01:20:59+00:00,,,,2
34917,28045,Cancelled,F,2025-01-25 07:15:40+00:00,,,,1
34919,28046,Cancelled,F,2023-09-06 17:45:25+00:00,,,,3
34921,28047,Cancelled,F,2025-07-13 13:48:43+00:00,,,,2
34922,28048,Cancelled,F,2025-10-14 01:11:46+00:00,,,,2
34943,28061,Cancelled,F,2026-01-13 22:25:21+00:00,,,,2
34965,28075,Cancelled,F,2025-01-18 13:18:29+00:00,,,,1
35008,28112,Cancelled,F,2023-10-03 19:19:28+00:00,,,,1
35009,28112,Cancelled,F,2024-03-20 08:38:53+00:00,,,,2
35017,28119,Cancelled,F,2023-06-19 12:48:29+00:00,,,,2
35018,28120,Cancelled,F,2024-04-10 16:39:24+00:00,,,,1
35037,28135,Cancelled,F,2024-11-06 07:34:37+00:00,,,,1
35060,28162,Cancelled,F,2025-08-30 03:13:12+00:00,,,,3
35065,28167,Cancelled,F,2023-10-26 07:55:37+00:00,,,,2
35075,28176,Cancelled,F,2025-12-20 18:48:26+00:00,,,,1
35076,28176,Cancelled,F,2025-02-13 18:24:30+00:00,,,,1
35081,28180,Cancelled,F,2025-12-11 00:04:12+00:00,,,,1
35082,28180,Cancelled,F,2025-01-23 18:21:33+00:00,,,,1
35099,28194,Cancelled,F,2021-08-29 05:11:54+00:00,,,,1
35109,28201,Cancelled,F,2026-03-14 13:12:54+00:00,,,,2
35117,28206,Cancelled,F,2026-02-17 00:03:35+00:00,,,,1
35139,28222,Cancelled,F,2026-02-28 20:13:09+00:00,,,,2
35141,28225,Cancelled,F,2024-05-02 06:58:26+00:00,,,,4
35150,28231,Cancelled,F,2026-02-06 05:44:49+00:00,,,,1
35157,28237,Cancelled,F,2023-03-02 12:33:24+00:00,,,,2
35161,28241,Cancelled,F,2023-05-08 03:38:56+00:00,,,,2
35176,28251,Cancelled,F,2022-02-22 21:50:00+00:00,,,,1
35210,28280,Cancelled,F,2021-05-15 10:56:32+00:00,,,,1
35219,28289,Cancelled,F,2024-06-20 20:05:13+00:00,,,,1
35234,28306,Cancelled,F,2025-09-23 09:58:36+00:00,,,,1
35241,28312,Cancelled,F,2025-03-19 12:48:15+00:00,,,,1
35244,28314,Cancelled,F,2023-03-08 08:00:42+00:00,,,,1
35255,28322,Cancelled,F,2025-09-30 07:43:32+00:00,,,,1
35257,28323,Cancelled,F,2025-01-22 01:20:23+00:00,,,,1
35271,28337,Cancelled,F,2022-11-01 12:30:13+00:00,,,,1
35272,28337,Cancelled,F,2025-01-06 11:17:31+00:00,,,,1
35277,28344,Cancelled,F,2020-09-07 00:00:02+00:00,,,,1
35283,28351,Cancelled,F,2025-03-03 05:05:14+00:00,,,,1
35284,28351,Cancelled,F,2025-09-05 17:59:45+00:00,,,,1
35290,28355,Cancelled,F,2023-03-13 05:48:50+00:00,,,,1
35310,28376,Cancelled,F,2024-01-01 03:13:21+00:00,,,,2
35333,28393,Cancelled,F,2022-07-01 19:46:49+00:00,,,,1
35334,28393,Cancelled,F,2022-12-01 04:11:00+00:00,,,,1
35342,28397,Cancelled,F,2023-08-23 14:14:55+00:00,,,,1
35345,28398,Cancelled,F,2021-05-18 20:26:19+00:00,,,,1
35354,28409,Cancelled,F,2026-03-18 18:52:22.287664+00:00,,,,1
35391,28433,Cancelled,F,2023-11-24 07:43:25+00:00,,,,1
35394,28436,Cancelled,F,2022-09-21 08:05:50+00:00,,,,1
35398,28437,Cancelled,F,2025-11-13 14:48:32+00:00,,,,4
35405,28443,Cancelled,F,2025-11-30 20:28:17+00:00,,,,1
35410,28446,Cancelled,F,2025-10-30 17:12:39+00:00,,,,2
35416,28448,Cancelled,F,2025-05-20 21:49:51+00:00,,,,2
35432,28463,Cancelled,F,2024-12-31 22:25:20+00:00,,,,1
35463,28481,Cancelled,F,2025-04-18 13:16:37+00:00,,,,1
35515,28531,Cancelled,F,2023-11-10 22:50:31+00:00,,,,1
35530,28540,Cancelled,F,2025-02-06 09:45:53+00:00,,,,1
35544,28550,Cancelled,F,2025-12-20 18:37:23+00:00,,,,1
35555,28556,Cancelled,F,2025-05-18 09:14:24+00:00,,,,1
35623,28605,Cancelled,F,2024-06-03 06:27:02+00:00,,,,1
35634,28616,Cancelled,F,2023-12-27 09:05:47+00:00,,,,1
35640,28621,Cancelled,F,2026-02-15 03:04:25+00:00,,,,1
35653,28628,Cancelled,F,2024-09-22 05:27:30+00:00,,,,2
35671,28647,Cancelled,F,2025-09-12 05:21:45+00:00,,,,1
35683,28660,Cancelled,F,2024-06-15 17:07:14+00:00,,,,2
35702,28675,Cancelled,F,2025-03-17 05:19:27+00:00,,,,1
35707,28677,Cancelled,F,2021-12-03 06:20:53+00:00,,,,1
35711,28681,Cancelled,F,2023-11-17 03:13:19+00:00,,,,1
35726,28693,Cancelled,F,2025-08-18 22:16:50+00:00,,,,1
35755,28719,Cancelled,F,2025-05-24 01:55:52+00:00,,,,1
35762,28728,Cancelled,F,2024-09-06 18:21:45+00:00,,,,1
35763,28730,Cancelled,F,2022-01-14 09:04:46+00:00,,,,2
35766,28735,Cancelled,F,2025-07-07 20:01:29+00:00,,,,2
35775,28743,Cancelled,F,2024-05-22 01:07:10+00:00,,,,1
35790,28760,Cancelled,F,2023-07-14 07:16:25+00:00,,,,1
35791,28760,Cancelled,F,2025-02-01 07:09:22+00:00,,,,1
35818,28789,Cancelled,F,2025-09-03 08:19:42+00:00,,,,1
35844,28814,Cancelled,F,2025-03-18 04:13:49+00:00,,,,1
35868,28833,Cancelled,F,2023-03-03 04:41:57+00:00,,,,2
35872,28836,Cancelled,F,2025-08-06 09:52:45+00:00,,,,1
35873,28837,Cancelled,F,2022-08-22 20:32:33+00:00,,,,1
35874,28838,Cancelled,F,2024-11-22 05:21:38+00:00,,,,1
35908,28872,Cancelled,F,2023-09-24 11:00:32+00:00,,,,1
35914,28876,Cancelled,F,2026-03-15 12:16:00.092104+00:00,,,,1
35916,28877,Cancelled,F,2020-05-18 07:39:06+00:00,,,,1
35937,28895,Cancelled,F,2023-03-06 13:44:01+00:00,,,,1
35967,28925,Cancelled,F,2023-03-21 10:01:33+00:00,,,,4
35968,28925,Cancelled,F,2022-03-09 09:58:10+00:00,,,,1
35983,28937,Cancelled,F,2025-09-08 02:00:15+00:00,,,,1
36000,28954,Cancelled,F,2019-07-23 04:36:12+00:00,,,,1
36002,28956,Cancelled,F,2024-03-07 02:15:54+00:00,,,,4
36011,28964,Cancelled,F,2025-12-30 05:26:58+00:00,,,,1
36022,28975,Cancelled,F,2020-08-19 08:37:06+00:00,,,,1
36032,28986,Cancelled,F,2021-07-08 07:22:38+00:00,,,,3
36042,28998,Cancelled,F,2024-07-16 16:46:27+00:00,,,,1
36058,29008,Cancelled,F,2025-09-13 13:34:08+00:00,,,,1
36061,29012,Cancelled,F,2023-03-12 21:40:34+00:00,,,,1
36069,29017,Cancelled,F,2023-04-02 09:12:04+00:00,,,,1
36071,29019,Cancelled,F,2026-02-17 11:59:01+00:00,,,,1
36082,29028,Cancelled,F,2025-11-23 09:09:51+00:00,,,,1
36085,29031,Cancelled,F,2025-01-30 04:02:05+00:00,,,,3
36097,29040,Cancelled,F,2026-01-07 12:42:25+00:00,,,,1
36099,29043,Cancelled,F,2022-06-14 11:44:48+00:00,,,,4
36127,29062,Cancelled,F,2023-03-28 20:24:10+00:00,,,,2
36128,29063,Cancelled,F,2023-10-04 04:18:55+00:00,,,,1
36148,29078,Cancelled,F,2020-09-23 20:35:54+00:00,,,,1
36162,29093,Cancelled,F,2023-12-10 22:03:06+00:00,,,,1
36188,29111,Cancelled,F,2025-12-23 15:08:42+00:00,,,,1
36190,29114,Cancelled,F,2022-04-12 06:28:25+00:00,,,,2
36215,29133,Cancelled,F,2023-02-26 07:28:29+00:00,,,,2
36219,29136,Cancelled,F,2026-01-26 14:37:17+00:00,,,,3
36227,29142,Cancelled,F,2024-08-27 17:27:58+00:00,,,,1
36228,29143,Cancelled,F,2025-09-23 16:15:14+00:00,,,,1
36242,29153,Cancelled,F,2022-09-29 12:25:09+00:00,,,,2
36276,29177,Cancelled,F,2023-07-04 18:43:43+00:00,,,,1
36278,29179,Cancelled,F,2024-04-27 17:48:55+00:00,,,,2
36336,29227,Cancelled,F,2022-10-24 07:39:41+00:00,,,,1
36345,29235,Cancelled,F,2022-02-02 19:31:02+00:00,,,,1
36346,29236,Cancelled,F,2025-04-30 21:33:37+00:00,,,,2
36350,29238,Cancelled,F,2024-03-20 22:26:31+00:00,,,,1
36357,29241,Cancelled,F,2025-01-21 03:01:05+00:00,,,,1
36417,29288,Cancelled,F,2025-03-12 21:22:04+00:00,,,,1
36456,29320,Cancelled,F,2025-05-08 18:13:22+00:00,,,,1
36471,29334,Cancelled,F,2025-10-18 19:08:16+00:00,,,,1
36501,29362,Cancelled,F,2024-04-06 12:22:51+00:00,,,,2
36514,29373,Cancelled,F,2023-07-08 21:19:41+00:00,,,,1
36515,29373,Cancelled,F,2019-11-09 18:02:14+00:00,,,,1
36522,29377,Cancelled,F,2025-05-12 04:28:46+00:00,,,,2
36528,29385,Cancelled,F,2024-09-21 17:11:39+00:00,,,,1
36530,29387,Cancelled,F,2025-12-04 20:24:47+00:00,,,,1
36536,29393,Cancelled,F,2025-07-15 14:28:48+00:00,,,,1
36569,29419,Cancelled,F,2025-10-04 22:12:50+00:00,,,,3
36579,29427,Cancelled,F,2025-06-28 19:22:31+00:00,,,,1
36639,29476,Cancelled,F,2023-07-04 00:47:01+00:00,,,,2
36657,29486,Cancelled,F,2024-07-27 14:46:39+00:00,,,,1
36658,29487,Cancelled,F,2025-12-03 22:15:34+00:00,,,,1
36670,29497,Cancelled,F,2024-08-30 10:52:46+00:00,,,,1
36671,29497,Cancelled,F,2025-12-12 05:54:31+00:00,,,,1
36707,29527,Cancelled,F,2026-03-17 09:00:47.845367+00:00,,,,1
36712,29531,Cancelled,F,2023-11-18 13:36:32+00:00,,,,1
36736,29553,Cancelled,F,2020-06-06 05:35:07+00:00,,,,1
36750,29562,Cancelled,F,2026-02-27 02:31:43+00:00,,,,1
36756,29568,Cancelled,F,2025-04-18 20:15:13+00:00,,,,1
36762,29571,Cancelled,F,2021-04-12 15:33:35+00:00,,,,2
36772,29576,Cancelled,F,2023-08-24 11:02:34+00:00,,,,2
36782,29586,Cancelled,F,2024-07-08 10:30:31+00:00,,,,2
36793,29592,Cancelled,F,2025-06-03 12:43:40+00:00,,,,1
36795,29593,Cancelled,F,2025-05-30 14:46:08+00:00,,,,4
36796,29593,Cancelled,F,2025-11-26 14:13:15+00:00,,,,1
36804,29600,Cancelled,F,2022-12-08 19:46:34+00:00,,,,1
36813,29608,Cancelled,F,2021-07-18 03:47:19+00:00,,,,1
36816,29610,Cancelled,F,2025-10-31 08:44:24+00:00,,,,1
36823,29613,Cancelled,F,2020-07-03 15:01:59+00:00,,,,2
36890,29678,Cancelled,F,2023-08-07 09:13:37+00:00,,,,4
36892,29680,Cancelled,F,2026-03-03 11:41:56+00:00,,,,1
36928,29700,Cancelled,F,2026-03-08 12:34:23+00:00,,,,3
36938,29708,Cancelled,F,2023-02-17 09:00:18+00:00,,,,1
36966,29737,Cancelled,F,2025-06-16 19:02:14+00:00,,,,1
36977,29744,Cancelled,F,2020-06-06 09:25:14+00:00,,,,1
36995,29757,Cancelled,F,2024-03-28 14:04:20+00:00,,,,1
36999,29759,Cancelled,F,2024-09-15 10:19:37+00:00,,,,1
37002,29761,Cancelled,F,2022-08-05 09:31:11+00:00,,,,1
37015,29768,Cancelled,F,2020-05-06 01:28:03+00:00,,,,1
37026,29779,Cancelled,F,2026-01-20 08:59:57+00:00,,,,1
37066,29815,Cancelled,F,2023-05-09 10:01:07+00:00,,,,1
37106,29838,Cancelled,F,2023-12-02 13:49:56+00:00,,,,1
37129,29853,Cancelled,F,2021-12-20 11:42:21+00:00,,,,1
37137,29858,Cancelled,F,2021-06-02 20:54:33+00:00,,,,1
37141,29859,Cancelled,F,2026-02-08 18:02:01+00:00,,,,1
37147,29866,Cancelled,F,2024-09-25 17:48:56+00:00,,,,1
37160,29877,Cancelled,F,2024-05-15 06:53:12+00:00,,,,1
37166,29883,Cancelled,F,2022-08-12 06:02:20+00:00,,,,1
37176,29892,Cancelled,F,2021-07-23 01:11:18+00:00,,,,2
37191,29902,Cancelled,F,2022-06-10 13:17:39+00:00,,,,1
37229,29929,Cancelled,F,2023-10-10 16:16:22+00:00,,,,1
37240,29939,Cancelled,F,2025-10-07 16:39:04+00:00,,,,1
37246,29943,Cancelled,F,2025-12-10 06:11:44+00:00,,,,2
37269,29964,Cancelled,F,2025-09-19 22:57:14+00:00,,,,1
37270,29965,Cancelled,F,2024-04-29 18:38:31+00:00,,,,2
37283,29974,Cancelled,F,2025-01-16 13:16:17+00:00,,,,1
37297,29986,Cancelled,F,2024-01-22 02:47:47+00:00,,,,1
37299,29987,Cancelled,F,2024-12-26 10:38:57+00:00,,,,1
37300,29987,Cancelled,F,2025-03-06 15:21:06+00:00,,,,1
37306,29993,Cancelled,F,2025-05-30 21:44:25+00:00,,,,2
37317,30002,Cancelled,F,2025-03-08 15:12:50+00:00,,,,1
37326,30010,Cancelled,F,2024-07-15 15:50:23+00:00,,,,1
37347,30029,Cancelled,F,2021-12-21 02:24:19+00:00,,,,1
37351,30030,Cancelled,F,2026-03-02 16:20:26+00:00,,,,1
37352,30031,Cancelled,F,2026-03-15 03:26:46.670421+00:00,,,,1
37360,30036,Cancelled,F,2020-04-06 11:27:41+00:00,,,,1
37366,30039,Cancelled,F,2022-10-06 13:20:55+00:00,,,,2
37372,30044,Cancelled,F,2025-11-11 09:00:52+00:00,,,,2
37379,30050,Cancelled,F,2025-11-16 03:50:15+00:00,,,,1
37386,30057,Cancelled,F,2025-10-12 17:46:16+00:00,,,,1
37414,30078,Cancelled,F,2026-03-03 16:00:09+00:00,,,,1
37415,30078,Cancelled,F,2026-03-16 17:36:35+00:00,,,,1
37423,30084,Cancelled,F,2023-05-14 08:24:56+00:00,,,,3
37434,30094,Cancelled,F,2024-10-25 16:36:26+00:00,,,,1
37435,30094,Cancelled,F,2025-10-15 12:33:36+00:00,,,,2
37449,30103,Cancelled,F,2024-06-18 02:10:47+00:00,,,,2
37457,30108,Cancelled,F,2023-02-07 10:55:44+00:00,,,,1
37488,30136,Cancelled,F,2022-08-18 08:56:34+00:00,,,,1
37496,30142,Cancelled,F,2023-01-18 00:28:41+00:00,,,,1
37505,30149,Cancelled,F,2025-05-07 02:11:32+00:00,,,,1
37511,30159,Cancelled,F,2023-05-31 04:38:06+00:00,,,,1
37513,30159,Cancelled,F,2021-12-11 10:34:11+00:00,,,,1
37516,30160,Cancelled,F,2024-01-31 01:28:33+00:00,,,,2
37524,30166,Cancelled,F,2026-02-23 07:29:25+00:00,,,,1
37547,30180,Cancelled,F,2025-01-17 01:35:26+00:00,,,,1
37550,30182,Cancelled,F,2026-01-07 21:06:40+00:00,,,,2
37555,30186,Cancelled,F,2021-10-15 23:13:56+00:00,,,,1
37580,30205,Cancelled,F,2025-07-09 04:51:26+00:00,,,,1
37587,30211,Cancelled,F,2025-04-05 18:34:07+00:00,,,,1
37595,30215,Cancelled,F,2020-12-23 02:02:50+00:00,,,,1
37607,30224,Cancelled,F,2020-07-01 15:40:51+00:00,,,,2
37617,30230,Cancelled,F,2025-06-03 07:53:38+00:00,,,,1
37621,30232,Cancelled,F,2021-08-10 14:07:10+00:00,,,,1
37623,30233,Cancelled,F,2022-03-27 05:38:24+00:00,,,,3
37625,30233,Cancelled,F,2023-04-18 07:00:14+00:00,,,,1
37638,30250,Cancelled,F,2025-07-14 09:26:38+00:00,,,,1
37639,30250,Cancelled,F,2025-01-04 21:26:40+00:00,,,,1
37640,30250,Cancelled,F,2025-11-02 23:52:56+00:00,,,,1
37645,30252,Cancelled,F,2021-08-15 05:53:58+00:00,,,,1
37646,30253,Cancelled,F,2026-03-17 01:18:40+00:00,,,,1
37666,30272,Cancelled,F,2022-07-26 23:15:25+00:00,,,,1
37681,30281,Cancelled,F,2025-10-08 01:05:39+00:00,,,,1
37712,30310,Cancelled,F,2023-03-18 06:11:28+00:00,,,,1
37718,30317,Cancelled,F,2025-10-11 15:09:25+00:00,,,,2
37722,30320,Cancelled,F,2023-10-23 08:37:24+00:00,,,,1
37725,30321,Cancelled,F,2023-12-23 08:06:00+00:00,,,,1
37728,30324,Cancelled,F,2022-04-20 03:24:39+00:00,,,,4
37734,30328,Cancelled,F,2023-02-05 09:33:56+00:00,,,,1
37737,30333,Cancelled,F,2020-12-28 08:27:24+00:00,,,,1
37761,30349,Cancelled,F,2025-11-17 07:47:33+00:00,,,,1
37802,30389,Cancelled,F,2023-11-29 18:32:01+00:00,,,,2
37854,30423,Cancelled,F,2026-01-16 19:04:46+00:00,,,,1
37856,30424,Cancelled,F,2026-01-20 07:16:35+00:00,,,,1
37864,30429,Cancelled,F,2023-09-23 08:08:18+00:00,,,,1
37865,30430,Cancelled,F,2026-03-18 02:21:23.347922+00:00,,,,1
37871,30437,Cancelled,F,2026-03-18 10:19:40.497879+00:00,,,,1
37876,30442,Cancelled,F,2022-11-03 01:14:29+00:00,,,,1
37877,30442,Cancelled,F,2021-12-24 19:47:17+00:00,,,,2
37882,30445,Cancelled,F,2025-08-27 02:24:05+00:00,,,,1
37886,30451,Cancelled,F,2025-12-01 21:16:50+00:00,,,,1
37925,30485,Cancelled,F,2021-12-29 15:20:53+00:00,,,,2
37929,30488,Cancelled,F,2023-12-26 06:45:23+00:00,,,,1
37932,30492,Cancelled,F,2025-04-16 23:16:33+00:00,,,,1
37940,30501,Cancelled,F,2026-01-20 19:54:45+00:00,,,,1
37997,30537,Cancelled,F,2026-03-15 20:40:07+00:00,,,,1
37999,30538,Cancelled,F,2023-03-09 18:41:53+00:00,,,,3
38014,30553,Cancelled,F,2025-03-03 03:40:15+00:00,,,,1
38016,30556,Cancelled,F,2024-11-29 01:27:54+00:00,,,,4
38017,30556,Cancelled,F,2026-01-18 04:14:47+00:00,,,,2
38023,30561,Cancelled,F,2026-03-18 15:31:34.223128+00:00,,,,1
38055,30585,Cancelled,F,2025-09-25 02:47:09+00:00,,,,4
38077,30604,Cancelled,F,2024-03-08 02:13:26+00:00,,,,1
38124,30640,Cancelled,F,2023-05-08 01:32:14+00:00,,,,2
38125,30640,Cancelled,F,2024-05-29 21:03:39+00:00,,,,1
38139,30650,Cancelled,F,2022-07-30 09:26:23+00:00,,,,1
38141,30651,Cancelled,F,2025-12-12 03:15:17+00:00,,,,1
38145,30655,Cancelled,F,2025-06-21 15:41:03+00:00,,,,1
38160,30664,Cancelled,F,2026-02-26 20:24:56+00:00,,,,1
38169,30668,Cancelled,F,2025-01-17 15:54:42+00:00,,,,3
38185,30678,Cancelled,F,2024-06-13 08:31:14+00:00,,,,1
38187,30678,Cancelled,F,2023-08-22 19:54:13+00:00,,,,3
38194,30681,Cancelled,F,2025-02-13 17:31:58+00:00,,,,1
38206,30687,Cancelled,F,2020-11-10 04:18:36+00:00,,,,1
38228,30699,Cancelled,F,2026-01-12 22:53:29+00:00,,,,2
38252,30716,Cancelled,F,2025-10-30 23:36:01+00:00,,,,1
38298,30758,Cancelled,F,2025-04-13 23:51:43+00:00,,,,1
38317,30771,Cancelled,F,2025-08-02 03:06:49+00:00,,,,1
38318,30771,Cancelled,F,2023-11-18 03:01:09+00:00,,,,2
38337,30790,Cancelled,F,2025-07-14 22:46:25+00:00,,,,1
38340,30792,Cancelled,F,2025-11-17 04:05:13+00:00,,,,2
38341,30793,Cancelled,F,2025-12-10 11:18:54+00:00,,,,1
38352,30802,Cancelled,F,2023-04-01 04:18:02+00:00,,,,1
38380,30827,Cancelled,F,2024-05-22 20:19:10+00:00,,,,1
38387,30831,Cancelled,F,2026-03-18 13:18:14.138680+00:00,,,,3
38389,30833,Cancelled,F,2025-03-19 06:14:35+00:00,,,,2
38427,30866,Cancelled,F,2025-11-11 18:55:44+00:00,,,,3
38435,30873,Cancelled,F,2024-11-14 06:44:50+00:00,,,,1
38447,30879,Cancelled,F,2020-11-01 15:16:57+00:00,,,,1
38453,30885,Cancelled,F,2026-03-07 14:02:24+00:00,,,,1
38454,30885,Cancelled,F,2026-03-10 22:01:48+00:00,,,,2
38464,30889,Cancelled,F,2025-10-15 22:39:09+00:00,,,,1
38483,30905,Cancelled,F,2025-09-28 00:13:08+00:00,,,,1
38494,30911,Cancelled,F,2024-05-01 20:42:41+00:00,,,,2
38498,30913,Cancelled,F,2024-03-01 09:10:22+00:00,,,,1
38499,30913,Cancelled,F,2023-01-17 07:25:19+00:00,,,,2
38513,30923,Cancelled,F,2026-03-18 23:26:03.161750+00:00,,,,1
38524,30932,Cancelled,F,2026-03-17 03:31:57.355466+00:00,,,,1
38526,30933,Cancelled,F,2023-09-19 18:13:44+00:00,,,,1
38550,30951,Cancelled,F,2025-05-30 21:42:14+00:00,,,,1
38554,30957,Cancelled,F,2025-12-04 18:09:52+00:00,,,,1
38555,30958,Cancelled,F,2023-12-28 21:09:19+00:00,,,,1
38575,30970,Cancelled,F,2023-01-21 03:01:42+00:00,,,,1
38595,30985,Cancelled,F,2022-03-15 22:56:31+00:00,,,,2
38596,30985,Cancelled,F,2020-04-10 08:52:56+00:00,,,,3
38598,30986,Cancelled,F,2023-01-30 20:17:42+00:00,,,,4
38606,30992,Cancelled,F,2026-02-25 23:28:59+00:00,,,,1
38607,30992,Cancelled,F,2026-03-18 21:30:39+00:00,,,,2
38619,30999,Cancelled,F,2024-12-17 10:10:17+00:00,,,,2
38624,31004,Cancelled,F,2024-06-18 09:45:40+00:00,,,,1
38637,31014,Cancelled,F,2023-07-14 03:18:00+00:00,,,,1
38653,31029,Cancelled,F,2025-05-03 03:56:07+00:00,,,,1
38681,31058,Cancelled,F,2022-08-02 10:45:02+00:00,,,,1
38682,31059,Cancelled,F,2024-09-07 05:51:18+00:00,,,,2
38753,31122,Cancelled,F,2024-12-17 04:47:20+00:00,,,,1
38759,31126,Cancelled,F,2023-07-03 16:56:43+00:00,,,,1
38770,31131,Cancelled,F,2025-09-28 10:56:53+00:00,,,,1
38777,31136,Cancelled,F,2025-05-26 04:11:28+00:00,,,,1
38808,31159,Cancelled,F,2022-07-28 14:27:19+00:00,,,,2
38814,31166,Cancelled,F,2025-10-17 03:57:06+00:00,,,,1
38816,31167,Cancelled,F,2025-01-25 22:54:18+00:00,,,,2
38822,31170,Cancelled,F,2024-09-01 04:50:25+00:00,,,,1
38824,31172,Cancelled,F,2023-12-02 04:00:09+00:00,,,,2
38833,31178,Cancelled,F,2025-01-07 11:41:54+00:00,,,,1
38840,31186,Cancelled,F,2022-09-05 17:16:34+00:00,,,,1
38841,31187,Cancelled,F,2025-07-31 08:35:44+00:00,,,,1
38843,31190,Cancelled,F,2026-02-19 17:58:31+00:00,,,,1
38844,31191,Cancelled,F,2025-09-14 00:30:42+00:00,,,,1
38856,31204,Cancelled,F,2025-10-30 20:24:26+00:00,,,,1
38872,31214,Cancelled,F,2024-07-10 12:31:55+00:00,,,,3
38878,31219,Cancelled,F,2025-02-19 17:50:05+00:00,,,,3
38883,31220,Cancelled,F,2025-09-20 19:49:34+00:00,,,,1
38933,31256,Cancelled,F,2025-09-16 00:30:46+00:00,,,,1
38936,31258,Cancelled,F,2024-08-03 19:32:48+00:00,,,,1
38937,31259,Cancelled,F,2020-12-08 12:32:18+00:00,,,,1
38939,31259,Cancelled,F,2022-06-14 19:52:26+00:00,,,,1
38961,31273,Cancelled,F,2022-08-18 06:49:20+00:00,,,,1
38968,31279,Cancelled,F,2025-07-12 13:06:03+00:00,,,,1
38980,31289,Cancelled,F,2022-01-04 16:11:45+00:00,,,,1
38982,31290,Cancelled,F,2024-05-04 21:22:06+00:00,,,,1
38998,31303,Cancelled,F,2024-10-12 13:20:39+00:00,,,,1
38999,31303,Cancelled,F,2025-10-01 13:45:43+00:00,,,,2
39018,31321,Cancelled,F,2026-03-16 21:09:27+00:00,,,,2
39021,31323,Cancelled,F,2025-05-23 04:40:36+00:00,,,,1
39025,31326,Cancelled,F,2020-06-07 01:53:01+00:00,,,,1
39036,31332,Cancelled,F,2020-10-13 22:35:44+00:00,,,,1
39082,31368,Cancelled,F,2020-12-01 06:13:21+00:00,,,,1
39085,31370,Cancelled,F,2020-01-09 19:29:28+00:00,,,,2
39111,31388,Cancelled,F,2024-09-05 13:54:36+00:00,,,,1
39136,31408,Cancelled,F,2025-03-21 07:45:11+00:00,,,,1
39137,31409,Cancelled,F,2022-03-27 10:27:32+00:00,,,,1
39142,31416,Cancelled,F,2025-08-11 07:00:30+00:00,,,,1
39179,31451,Cancelled,F,2024-12-03 16:12:34+00:00,,,,1
39184,31456,Cancelled,F,2024-09-30 11:10:01+00:00,,,,1
39185,31457,Cancelled,F,2024-01-29 08:43:53+00:00,,,,2
39188,31459,Cancelled,F,2023-06-24 03:49:56+00:00,,,,1
39189,31460,Cancelled,F,2022-01-29 20:38:03+00:00,,,,2
39191,31463,Cancelled,F,2022-05-07 11:10:36+00:00,,,,1
39197,31469,Cancelled,F,2024-09-01 23:07:09+00:00,,,,1
39214,31480,Cancelled,F,2025-11-26 08:37:07+00:00,,,,1
39242,31508,Cancelled,F,2026-02-21 09:58:29+00:00,,,,1
39250,31514,Cancelled,F,2026-02-08 05:35:11+00:00,,,,1
39255,31519,Cancelled,F,2022-07-18 18:58:55+00:00,,,,2
39262,31527,Cancelled,F,2025-06-11 14:19:29+00:00,,,,2
39270,31530,Cancelled,F,2025-04-22 18:38:03+00:00,,,,1
39340,31582,Cancelled,F,2025-08-09 05:41:28+00:00,,,,1
39346,31590,Cancelled,F,2025-04-27 00:39:19+00:00,,,,1
39349,31594,Cancelled,F,2023-03-29 22:20:46+00:00,,,,1
